Index,Arguments,Edge Probability,Edges,Admissible sets,Complete sets,Prefered sets,Stable sets
121,2,0.30000000000000004,0,4,1,1,1
122,2,0.30000000000000004,2,3,3,2,2
123,2,0.30000000000000004,0,4,1,1,1
124,2,0.30000000000000004,1,2,1,1,1
125,2,0.30000000000000004,1,2,1,1,1
126,2,0.30000000000000004,0,4,1,1,1
127,2,0.30000000000000004,2,3,3,2,2
128,2,0.30000000000000004,1,2,1,1,1
129,2,0.30000000000000004,0,4,1,1,1
130,2,0.30000000000000004,1,2,1,1,1
131,2,0.30000000000000004,0,4,1,1,1
132,2,0.30000000000000004,1,2,1,1,1
133,2,0.30000000000000004,0,4,1,1,1
134,2,0.30000000000000004,1,2,1,1,1
135,2,0.30000000000000004,1,2,1,1,1
136,2,0.30000000000000004,1,2,1,1,1
137,2,0.30000000000000004,0,4,1,1,1
138,2,0.30000000000000004,1,2,1,1,1
139,2,0.30000000000000004,1,2,1,1,1
140,2,0.30000000000000004,1,2,1,1,1
141,2,0.30000000000000004,2,3,3,2,2
142,2,0.30000000000000004,2,3,3,2,2
143,2,0.30000000000000004,1,2,1,1,1
144,2,0.30000000000000004,2,3,3,2,2
145,2,0.30000000000000004,2,3,3,2,2
146,2,0.30000000000000004,0,4,1,1,1
147,2,0.30000000000000004,0,4,1,1,1
148,2,0.30000000000000004,1,2,1,1,1
149,2,0.30000000000000004,1,2,1,1,1
150,2,0.30000000000000004,2,3,3,2,2
151,2,0.30000000000000004,2,3,3,2,2
152,2,0.30000000000000004,0,4,1,1,1
153,2,0.30000000000000004,0,4,1,1,1
154,2,0.30000000000000004,2,3,3,2,2
155,2,0.30000000000000004,2,3,3,2,2
156,2,0.30000000000000004,1,2,1,1,1
157,2,0.30000000000000004,1,2,1,1,1
158,2,0.30000000000000004,0,4,1,1,1
159,2,0.30000000000000004,1,2,1,1,1
160,2,0.30000000000000004,2,3,3,2,2
161,2,0.30000000000000004,0,4,1,1,1
162,2,0.30000000000000004,1,2,1,1,1
163,2,0.30000000000000004,0,4,1,1,1
164,2,0.30000000000000004,0,4,1,1,1
165,2,0.30000000000000004,1,2,1,1,1
166,2,0.30000000000000004,0,4,1,1,1
167,2,0.30000000000000004,1,2,1,1,1
168,2,0.30000000000000004,0,4,1,1,1
169,2,0.30000000000000004,1,2,1,1,1
170,2,0.30000000000000004,0,4,1,1,1
171,2,0.30000000000000004,1,2,1,1,1
172,2,0.30000000000000004,0,4,1,1,1
173,2,0.30000000000000004,0,4,1,1,1
174,2,0.30000000000000004,0,4,1,1,1
175,2,0.30000000000000004,1,2,1,1,1
176,2,0.30000000000000004,0,4,1,1,1
177,2,0.30000000000000004,0,4,1,1,1
178,2,0.30000000000000004,0,4,1,1,1
179,2,0.30000000000000004,1,2,1,1,1
180,2,0.30000000000000004,2,3,3,2,2
181,2,0.30000000000000004,1,2,1,1,1
182,2,0.30000000000000004,0,4,1,1,1
183,2,0.30000000000000004,0,4,1,1,1
184,2,0.30000000000000004,0,4,1,1,1
185,2,0.30000000000000004,0,4,1,1,1
186,2,0.30000000000000004,1,2,1,1,1
187,2,0.30000000000000004,0,4,1,1,1
188,2,0.30000000000000004,0,4,1,1,1
189,2,0.30000000000000004,1,2,1,1,1
190,2,0.30000000000000004,1,2,1,1,1
191,2,0.30000000000000004,1,2,1,1,1
192,2,0.30000000000000004,0,4,1,1,1
193,2,0.30000000000000004,0,4,1,1,1
194,2,0.30000000000000004,0,4,1,1,1
195,2,0.30000000000000004,1,2,1,1,1
196,2,0.30000000000000004,2,3,3,2,2
197,2,0.30000000000000004,2,3,3,2,2
198,2,0.30000000000000004,1,2,1,1,1
199,2,0.30000000000000004,0,4,1,1,1
0,2,0.4,1,2,1,1,1
1,2,0.4,1,2,1,1,1
2,2,0.4,1,2,1,1,1
3,2,0.4,1,2,1,1,1
4,2,0.4,1,2,1,1,1
5,2,0.4,0,4,1,1,1
6,2,0.4,1,2,1,1,1
7,2,0.4,0,4,1,1,1
8,2,0.4,1,2,1,1,1
9,2,0.4,1,2,1,1,1
10,2,0.4,2,3,3,2,2
11,2,0.4,0,4,1,1,1
12,2,0.4,1,2,1,1,1
13,2,0.4,2,3,3,2,2
14,2,0.4,1,2,1,1,1
15,2,0.4,1,2,1,1,1
16,2,0.4,2,3,3,2,2
17,2,0.4,1,2,1,1,1
18,2,0.4,1,2,1,1,1
19,2,0.4,2,3,3,2,2
20,2,0.4,1,2,1,1,1
21,2,0.4,1,2,1,1,1
22,2,0.4,1,2,1,1,1
23,2,0.4,1,2,1,1,1
24,2,0.4,1,2,1,1,1
25,2,0.4,1,2,1,1,1
26,2,0.4,0,4,1,1,1
27,2,0.4,1,2,1,1,1
28,2,0.4,0,4,1,1,1
29,2,0.4,1,2,1,1,1
30,2,0.4,0,4,1,1,1
31,2,0.4,2,3,3,2,2
32,2,0.4,1,2,1,1,1
33,2,0.4,1,2,1,1,1
34,2,0.4,1,2,1,1,1
35,2,0.4,1,2,1,1,1
36,2,0.4,1,2,1,1,1
37,2,0.4,2,3,3,2,2
38,2,0.4,1,2,1,1,1
39,2,0.4,1,2,1,1,1
40,2,0.4,1,2,1,1,1
41,2,0.4,1,2,1,1,1
42,2,0.4,2,3,3,2,2
43,2,0.4,1,2,1,1,1
44,2,0.4,1,2,1,1,1
45,2,0.4,2,3,3,2,2
46,2,0.4,1,2,1,1,1
47,2,0.4,2,3,3,2,2
48,2,0.4,0,4,1,1,1
49,2,0.4,0,4,1,1,1
50,2,0.4,2,3,3,2,2
51,2,0.4,2,3,3,2,2
52,2,0.4,1,2,1,1,1
53,2,0.4,0,4,1,1,1
54,2,0.4,0,4,1,1,1
55,2,0.4,1,2,1,1,1
56,2,0.4,2,3,3,2,2
57,2,0.4,1,2,1,1,1
58,2,0.4,2,3,3,2,2
59,2,0.4,0,4,1,1,1
60,2,0.4,0,4,1,1,1
61,2,0.4,1,2,1,1,1
62,2,0.4,1,2,1,1,1
63,2,0.4,2,3,3,2,2
64,2,0.4,2,3,3,2,2
65,2,0.4,1,2,1,1,1
66,2,0.4,1,2,1,1,1
67,2,0.4,0,4,1,1,1
68,2,0.4,2,3,3,2,2
69,2,0.4,1,2,1,1,1
70,2,0.4,1,2,1,1,1
71,2,0.4,0,4,1,1,1
72,2,0.4,1,2,1,1,1
73,2,0.4,2,3,3,2,2
74,2,0.4,2,3,3,2,2
75,2,0.4,1,2,1,1,1
76,2,0.4,1,2,1,1,1
77,2,0.4,1,2,1,1,1
78,2,0.4,1,2,1,1,1
79,2,0.4,0,4,1,1,1
80,2,0.4,2,3,3,2,2
81,2,0.4,2,3,3,2,2
82,2,0.4,0,4,1,1,1
83,2,0.4,1,2,1,1,1
84,2,0.4,2,3,3,2,2
85,2,0.4,0,4,1,1,1
86,2,0.4,1,2,1,1,1
87,2,0.4,2,3,3,2,2
88,2,0.4,2,3,3,2,2
89,2,0.4,0,4,1,1,1
90,2,0.4,2,3,3,2,2
91,2,0.4,1,2,1,1,1
92,2,0.4,0,4,1,1,1
93,2,0.4,0,4,1,1,1
94,2,0.4,1,2,1,1,1
95,2,0.4,0,4,1,1,1
96,2,0.4,2,3,3,2,2
97,2,0.4,1,2,1,1,1
98,2,0.4,1,2,1,1,1
99,2,0.4,0,4,1,1,1
100,2,0.4,0,4,1,1,1
101,2,0.4,0,4,1,1,1
102,2,0.4,1,2,1,1,1
103,2,0.4,2,3,3,2,2
104,2,0.4,1,2,1,1,1
105,2,0.4,1,2,1,1,1
106,2,0.4,2,3,3,2,2
107,2,0.4,2,3,3,2,2
108,2,0.4,2,3,3,2,2
109,2,0.4,0,4,1,1,1
110,2,0.4,0,4,1,1,1
111,2,0.4,2,3,3,2,2
112,2,0.4,2,3,3,2,2
113,2,0.4,2,3,3,2,2
114,2,0.4,1,2,1,1,1
115,2,0.4,2,3,3,2,2
116,2,0.4,0,4,1,1,1
117,2,0.4,1,2,1,1,1
118,2,0.4,1,2,1,1,1
119,2,0.4,2,3,3,2,2
120,2,0.4,0,4,1,1,1
121,2,0.4,1,2,1,1,1
122,2,0.4,2,3,3,2,2
123,2,0.4,1,2,1,1,1
124,2,0.4,2,3,3,2,2
125,2,0.4,2,3,3,2,2
126,2,0.4,2,3,3,2,2
127,2,0.4,0,4,1,1,1
128,2,0.4,2,3,3,2,2
129,2,0.4,2,3,3,2,2
130,2,0.4,0,4,1,1,1
131,2,0.4,1,2,1,1,1
132,2,0.4,0,4,1,1,1
133,2,0.4,1,2,1,1,1
134,2,0.4,1,2,1,1,1
135,2,0.4,2,3,3,2,2
136,2,0.4,1,2,1,1,1
137,2,0.4,2,3,3,2,2
138,2,0.4,2,3,3,2,2
139,2,0.4,1,2,1,1,1
140,2,0.4,0,4,1,1,1
141,2,0.4,2,3,3,2,2
142,2,0.4,1,2,1,1,1
143,2,0.4,0,4,1,1,1
144,2,0.4,1,2,1,1,1
145,2,0.4,1,2,1,1,1
146,2,0.4,1,2,1,1,1
147,2,0.4,2,3,3,2,2
148,2,0.4,1,2,1,1,1
149,2,0.4,0,4,1,1,1
150,2,0.4,1,2,1,1,1
151,2,0.4,1,2,1,1,1
152,2,0.4,1,2,1,1,1
153,2,0.4,2,3,3,2,2
154,2,0.4,1,2,1,1,1
155,2,0.4,0,4,1,1,1
156,2,0.4,2,3,3,2,2
157,2,0.4,1,2,1,1,1
158,2,0.4,1,2,1,1,1
159,2,0.4,1,2,1,1,1
160,2,0.4,0,4,1,1,1
161,2,0.4,1,2,1,1,1
162,2,0.4,1,2,1,1,1
163,2,0.4,2,3,3,2,2
164,2,0.4,0,4,1,1,1
165,2,0.4,0,4,1,1,1
166,2,0.4,1,2,1,1,1
167,2,0.4,1,2,1,1,1
168,2,0.4,1,2,1,1,1
169,2,0.4,1,2,1,1,1
170,2,0.4,2,3,3,2,2
171,2,0.4,2,3,3,2,2
172,2,0.4,1,2,1,1,1
173,2,0.4,0,4,1,1,1
174,2,0.4,2,3,3,2,2
175,2,0.4,1,2,1,1,1
176,2,0.4,1,2,1,1,1
177,2,0.4,2,3,3,2,2
178,2,0.4,1,2,1,1,1
179,2,0.4,0,4,1,1,1
180,2,0.4,2,3,3,2,2
181,2,0.4,0,4,1,1,1
182,2,0.4,1,2,1,1,1
183,2,0.4,1,2,1,1,1
184,2,0.4,1,2,1,1,1
185,2,0.4,1,2,1,1,1
186,2,0.4,1,2,1,1,1
187,2,0.4,1,2,1,1,1
188,2,0.4,1,2,1,1,1
189,2,0.4,1,2,1,1,1
190,2,0.4,1,2,1,1,1
191,2,0.4,1,2,1,1,1
192,2,0.4,1,2,1,1,1
193,2,0.4,1,2,1,1,1
194,2,0.4,1,2,1,1,1
195,2,0.4,2,3,3,2,2
196,2,0.4,1,2,1,1,1
197,2,0.4,2,3,3,2,2
198,2,0.4,0,4,1,1,1
199,2,0.4,1,2,1,1,1
0,2,0.5,2,3,3,2,2
1,2,0.5,1,2,1,1,1
2,2,0.5,1,2,1,1,1
3,2,0.5,1,2,1,1,1
4,2,0.5,0,4,1,1,1
5,2,0.5,0,4,1,1,1
6,2,0.5,2,3,3,2,2
7,2,0.5,2,3,3,2,2
8,2,0.5,1,2,1,1,1
9,2,0.5,0,4,1,1,1
10,2,0.5,1,2,1,1,1
11,2,0.5,2,3,3,2,2
12,2,0.5,2,3,3,2,2
13,2,0.5,2,3,3,2,2
14,2,0.5,1,2,1,1,1
15,2,0.5,2,3,3,2,2
16,2,0.5,2,3,3,2,2
17,2,0.5,1,2,1,1,1
18,2,0.5,0,4,1,1,1
19,2,0.5,2,3,3,2,2
20,2,0.5,1,2,1,1,1
21,2,0.5,0,4,1,1,1
22,2,0.5,2,3,3,2,2
23,2,0.5,1,2,1,1,1
24,2,0.5,1,2,1,1,1
25,2,0.5,2,3,3,2,2
26,2,0.5,1,2,1,1,1
27,2,0.5,1,2,1,1,1
28,2,0.5,2,3,3,2,2
29,2,0.5,0,4,1,1,1
30,2,0.5,1,2,1,1,1
31,2,0.5,1,2,1,1,1
32,2,0.5,1,2,1,1,1
33,2,0.5,0,4,1,1,1
34,2,0.5,2,3,3,2,2
35,2,0.5,1,2,1,1,1
36,2,0.5,2,3,3,2,2
37,2,0.5,1,2,1,1,1
38,2,0.5,1,2,1,1,1
39,2,0.5,1,2,1,1,1
40,2,0.5,1,2,1,1,1
41,2,0.5,2,3,3,2,2
42,2,0.5,2,3,3,2,2
43,2,0.5,2,3,3,2,2
44,2,0.5,1,2,1,1,1
45,2,0.5,1,2,1,1,1
46,2,0.5,2,3,3,2,2
47,2,0.5,0,4,1,1,1
48,2,0.5,1,2,1,1,1
49,2,0.5,1,2,1,1,1
50,2,0.5,0,4,1,1,1
51,2,0.5,2,3,3,2,2
52,2,0.5,1,2,1,1,1
53,2,0.5,2,3,3,2,2
54,2,0.5,2,3,3,2,2
55,2,0.5,1,2,1,1,1
56,2,0.5,1,2,1,1,1
57,2,0.5,1,2,1,1,1
58,2,0.5,1,2,1,1,1
59,2,0.5,1,2,1,1,1
60,2,0.5,2,3,3,2,2
61,2,0.5,2,3,3,2,2
62,2,0.5,1,2,1,1,1
63,2,0.5,2,3,3,2,2
64,2,0.5,1,2,1,1,1
65,2,0.5,1,2,1,1,1
66,2,0.5,1,2,1,1,1
67,2,0.5,1,2,1,1,1
68,2,0.5,2,3,3,2,2
69,2,0.5,1,2,1,1,1
70,2,0.5,1,2,1,1,1
71,2,0.5,2,3,3,2,2
72,2,0.5,2,3,3,2,2
73,2,0.5,1,2,1,1,1
74,2,0.5,2,3,3,2,2
75,2,0.5,2,3,3,2,2
76,2,0.5,2,3,3,2,2
77,2,0.5,0,4,1,1,1
78,2,0.5,1,2,1,1,1
79,2,0.5,0,4,1,1,1
80,2,0.5,2,3,3,2,2
81,2,0.5,1,2,1,1,1
82,2,0.5,1,2,1,1,1
83,2,0.5,2,3,3,2,2
84,2,0.5,0,4,1,1,1
85,2,0.5,1,2,1,1,1
86,2,0.5,2,3,3,2,2
87,2,0.5,0,4,1,1,1
88,2,0.5,2,3,3,2,2
89,2,0.5,1,2,1,1,1
90,2,0.5,2,3,3,2,2
91,2,0.5,2,3,3,2,2
92,2,0.5,1,2,1,1,1
93,2,0.5,0,4,1,1,1
94,2,0.5,2,3,3,2,2
95,2,0.5,2,3,3,2,2
96,2,0.5,2,3,3,2,2
97,2,0.5,1,2,1,1,1
98,2,0.5,1,2,1,1,1
99,2,0.5,1,2,1,1,1
100,2,0.5,1,2,1,1,1
101,2,0.5,2,3,3,2,2
102,2,0.5,1,2,1,1,1
103,2,0.5,1,2,1,1,1
104,2,0.5,2,3,3,2,2
105,2,0.5,0,4,1,1,1
106,2,0.5,2,3,3,2,2
107,2,0.5,1,2,1,1,1
108,2,0.5,1,2,1,1,1
109,2,0.5,1,2,1,1,1
110,2,0.5,2,3,3,2,2
111,2,0.5,1,2,1,1,1
112,2,0.5,2,3,3,2,2
113,2,0.5,0,4,1,1,1
114,2,0.5,2,3,3,2,2
115,2,0.5,1,2,1,1,1
116,2,0.5,2,3,3,2,2
117,2,0.5,2,3,3,2,2
118,2,0.5,1,2,1,1,1
119,2,0.5,1,2,1,1,1
120,2,0.5,1,2,1,1,1
121,2,0.5,1,2,1,1,1
122,2,0.5,1,2,1,1,1
123,2,0.5,1,2,1,1,1
124,2,0.5,1,2,1,1,1
125,2,0.5,0,4,1,1,1
126,2,0.5,2,3,3,2,2
127,2,0.5,1,2,1,1,1
128,2,0.5,0,4,1,1,1
129,2,0.5,0,4,1,1,1
130,2,0.5,2,3,3,2,2
131,2,0.5,2,3,3,2,2
132,2,0.5,1,2,1,1,1
133,2,0.5,1,2,1,1,1
134,2,0.5,1,2,1,1,1
135,2,0.5,1,2,1,1,1
136,2,0.5,1,2,1,1,1
137,2,0.5,1,2,1,1,1
138,2,0.5,1,2,1,1,1
139,2,0.5,0,4,1,1,1
140,2,0.5,2,3,3,2,2
141,2,0.5,2,3,3,2,2
142,2,0.5,2,3,3,2,2
143,2,0.5,1,2,1,1,1
144,2,0.5,2,3,3,2,2
145,2,0.5,1,2,1,1,1
146,2,0.5,1,2,1,1,1
147,2,0.5,1,2,1,1,1
148,2,0.5,1,2,1,1,1
149,2,0.5,0,4,1,1,1
150,2,0.5,2,3,3,2,2
151,2,0.5,1,2,1,1,1
152,2,0.5,2,3,3,2,2
153,2,0.5,1,2,1,1,1
154,2,0.5,2,3,3,2,2
155,2,0.5,2,3,3,2,2
156,2,0.5,2,3,3,2,2
157,2,0.5,2,3,3,2,2
158,2,0.5,2,3,3,2,2
159,2,0.5,1,2,1,1,1
160,2,0.5,2,3,3,2,2
161,2,0.5,1,2,1,1,1
162,2,0.5,1,2,1,1,1
163,2,0.5,2,3,3,2,2
164,2,0.5,1,2,1,1,1
165,2,0.5,1,2,1,1,1
166,2,0.5,1,2,1,1,1
167,2,0.5,2,3,3,2,2
168,2,0.5,0,4,1,1,1
169,2,0.5,2,3,3,2,2
170,2,0.5,1,2,1,1,1
171,2,0.5,1,2,1,1,1
172,2,0.5,0,4,1,1,1
173,2,0.5,0,4,1,1,1
174,2,0.5,2,3,3,2,2
175,2,0.5,2,3,3,2,2
176,2,0.5,1,2,1,1,1
177,2,0.5,1,2,1,1,1
178,2,0.5,1,2,1,1,1
179,2,0.5,1,2,1,1,1
180,2,0.5,2,3,3,2,2
181,2,0.5,1,2,1,1,1
182,2,0.5,1,2,1,1,1
183,2,0.5,0,4,1,1,1
184,2,0.5,2,3,3,2,2
185,2,0.5,1,2,1,1,1
186,2,0.5,1,2,1,1,1
187,2,0.5,1,2,1,1,1
188,2,0.5,2,3,3,2,2
189,2,0.5,1,2,1,1,1
190,2,0.5,1,2,1,1,1
191,2,0.5,2,3,3,2,2
192,2,0.5,2,3,3,2,2
193,2,0.5,1,2,1,1,1
194,2,0.5,1,2,1,1,1
195,2,0.5,1,2,1,1,1
196,2,0.5,1,2,1,1,1
197,2,0.5,1,2,1,1,1
198,2,0.5,1,2,1,1,1
199,2,0.5,0,4,1,1,1
0,2,0.6,2,3,3,2,2
1,2,0.6,1,2,1,1,1
2,2,0.6,1,2,1,1,1
3,2,0.6,2,3,3,2,2
4,2,0.6,2,3,3,2,2
5,2,0.6,1,2,1,1,1
6,2,0.6,2,3,3,2,2
7,2,0.6,1,2,1,1,1
8,2,0.6,2,3,3,2,2
9,2,0.6,2,3,3,2,2
10,2,0.6,1,2,1,1,1
11,2,0.6,1,2,1,1,1
12,2,0.6,1,2,1,1,1
13,2,0.6,2,3,3,2,2
14,2,0.6,2,3,3,2,2
15,2,0.6,2,3,3,2,2
16,2,0.6,2,3,3,2,2
17,2,0.6,1,2,1,1,1
18,2,0.6,1,2,1,1,1
19,2,0.6,2,3,3,2,2
20,2,0.6,1,2,1,1,1
21,2,0.6,0,4,1,1,1
22,2,0.6,2,3,3,2,2
23,2,0.6,1,2,1,1,1
24,2,0.6,1,2,1,1,1
25,2,0.6,2,3,3,2,2
26,2,0.6,2,3,3,2,2
27,2,0.6,2,3,3,2,2
28,2,0.6,0,4,1,1,1
29,2,0.6,1,2,1,1,1
30,2,0.6,1,2,1,1,1
31,2,0.6,1,2,1,1,1
32,2,0.6,1,2,1,1,1
33,2,0.6,1,2,1,1,1
34,2,0.6,2,3,3,2,2
35,2,0.6,2,3,3,2,2
36,2,0.6,1,2,1,1,1
37,2,0.6,2,3,3,2,2
38,2,0.6,2,3,3,2,2
39,2,0.6,1,2,1,1,1
40,2,0.6,1,2,1,1,1
41,2,0.6,2,3,3,2,2
42,2,0.6,2,3,3,2,2
43,2,0.6,2,3,3,2,2
44,2,0.6,2,3,3,2,2
45,2,0.6,1,2,1,1,1
46,2,0.6,1,2,1,1,1
47,2,0.6,2,3,3,2,2
48,2,0.6,1,2,1,1,1
49,2,0.6,0,4,1,1,1
50,2,0.6,2,3,3,2,2
51,2,0.6,2,3,3,2,2
52,2,0.6,1,2,1,1,1
53,2,0.6,2,3,3,2,2
54,2,0.6,2,3,3,2,2
55,2,0.6,2,3,3,2,2
56,2,0.6,1,2,1,1,1
57,2,0.6,1,2,1,1,1
58,2,0.6,1,2,1,1,1
59,2,0.6,1,2,1,1,1
60,2,0.6,1,2,1,1,1
61,2,0.6,0,4,1,1,1
62,2,0.6,2,3,3,2,2
63,2,0.6,1,2,1,1,1
64,2,0.6,1,2,1,1,1
65,2,0.6,2,3,3,2,2
66,2,0.6,2,3,3,2,2
67,2,0.6,1,2,1,1,1
68,2,0.6,2,3,3,2,2
69,2,0.6,2,3,3,2,2
70,2,0.6,1,2,1,1,1
71,2,0.6,1,2,1,1,1
72,2,0.6,2,3,3,2,2
73,2,0.6,2,3,3,2,2
74,2,0.6,2,3,3,2,2
75,2,0.6,2,3,3,2,2
76,2,0.6,2,3,3,2,2
77,2,0.6,1,2,1,1,1
78,2,0.6,1,2,1,1,1
79,2,0.6,1,2,1,1,1
80,2,0.6,2,3,3,2,2
81,2,0.6,2,3,3,2,2
82,2,0.6,2,3,3,2,2
83,2,0.6,1,2,1,1,1
84,2,0.6,2,3,3,2,2
85,2,0.6,1,2,1,1,1
86,2,0.6,1,2,1,1,1
87,2,0.6,2,3,3,2,2
88,2,0.6,1,2,1,1,1
89,2,0.6,1,2,1,1,1
90,2,0.6,1,2,1,1,1
91,2,0.6,1,2,1,1,1
92,2,0.6,1,2,1,1,1
93,2,0.6,2,3,3,2,2
94,2,0.6,1,2,1,1,1
95,2,0.6,2,3,3,2,2
96,2,0.6,2,3,3,2,2
97,2,0.6,2,3,3,2,2
98,2,0.6,2,3,3,2,2
99,2,0.6,2,3,3,2,2
100,2,0.6,2,3,3,2,2
101,2,0.6,2,3,3,2,2
102,2,0.6,1,2,1,1,1
103,2,0.6,0,4,1,1,1
104,2,0.6,2,3,3,2,2
105,2,0.6,2,3,3,2,2
106,2,0.6,2,3,3,2,2
107,2,0.6,2,3,3,2,2
108,2,0.6,1,2,1,1,1
109,2,0.6,2,3,3,2,2
110,2,0.6,1,2,1,1,1
111,2,0.6,1,2,1,1,1
112,2,0.6,1,2,1,1,1
113,2,0.6,2,3,3,2,2
114,2,0.6,1,2,1,1,1
115,2,0.6,1,2,1,1,1
116,2,0.6,2,3,3,2,2
117,2,0.6,1,2,1,1,1
118,2,0.6,2,3,3,2,2
119,2,0.6,2,3,3,2,2
120,2,0.6,2,3,3,2,2
121,2,0.6,2,3,3,2,2
122,2,0.6,1,2,1,1,1
123,2,0.6,1,2,1,1,1
124,2,0.6,1,2,1,1,1
125,2,0.6,2,3,3,2,2
126,2,0.6,1,2,1,1,1
127,2,0.6,2,3,3,2,2
128,2,0.6,1,2,1,1,1
129,2,0.6,0,4,1,1,1
130,2,0.6,2,3,3,2,2
131,2,0.6,1,2,1,1,1
132,2,0.6,2,3,3,2,2
133,2,0.6,1,2,1,1,1
134,2,0.6,1,2,1,1,1
135,2,0.6,0,4,1,1,1
136,2,0.6,1,2,1,1,1
137,2,0.6,2,3,3,2,2
138,2,0.6,1,2,1,1,1
139,2,0.6,1,2,1,1,1
140,2,0.6,2,3,3,2,2
141,2,0.6,1,2,1,1,1
142,2,0.6,2,3,3,2,2
143,2,0.6,2,3,3,2,2
144,2,0.6,1,2,1,1,1
145,2,0.6,2,3,3,2,2
146,2,0.6,2,3,3,2,2
147,2,0.6,2,3,3,2,2
148,2,0.6,2,3,3,2,2
149,2,0.6,1,2,1,1,1
150,2,0.6,0,4,1,1,1
151,2,0.6,2,3,3,2,2
152,2,0.6,2,3,3,2,2
153,2,0.6,1,2,1,1,1
154,2,0.6,2,3,3,2,2
155,2,0.6,1,2,1,1,1
156,2,0.6,2,3,3,2,2
157,2,0.6,2,3,3,2,2
158,2,0.6,1,2,1,1,1
159,2,0.6,1,2,1,1,1
160,2,0.6,1,2,1,1,1
161,2,0.6,1,2,1,1,1
162,2,0.6,2,3,3,2,2
163,2,0.6,2,3,3,2,2
164,2,0.6,1,2,1,1,1
165,2,0.6,1,2,1,1,1
166,2,0.6,2,3,3,2,2
167,2,0.6,1,2,1,1,1
168,2,0.6,1,2,1,1,1
169,2,0.6,2,3,3,2,2
170,2,0.6,2,3,3,2,2
171,2,0.6,2,3,3,2,2
172,2,0.6,1,2,1,1,1
173,2,0.6,2,3,3,2,2
174,2,0.6,1,2,1,1,1
175,2,0.6,2,3,3,2,2
176,2,0.6,1,2,1,1,1
177,2,0.6,1,2,1,1,1
178,2,0.6,1,2,1,1,1
179,2,0.6,1,2,1,1,1
180,2,0.6,1,2,1,1,1
181,2,0.6,1,2,1,1,1
182,2,0.6,2,3,3,2,2
183,2,0.6,1,2,1,1,1
184,2,0.6,1,2,1,1,1
185,2,0.6,0,4,1,1,1
186,2,0.6,2,3,3,2,2
187,2,0.6,1,2,1,1,1
188,2,0.6,2,3,3,2,2
189,2,0.6,0,4,1,1,1
190,2,0.6,2,3,3,2,2
191,2,0.6,2,3,3,2,2
192,2,0.6,2,3,3,2,2
193,2,0.6,1,2,1,1,1
194,2,0.6,2,3,3,2,2
195,2,0.6,0,4,1,1,1
196,2,0.6,0,4,1,1,1
197,2,0.6,1,2,1,1,1
198,2,0.6,2,3,3,2,2
199,2,0.6,2,3,3,2,2
0,2,0.7000000000000001,2,3,3,2,2
1,2,0.7000000000000001,1,2,1,1,1
2,2,0.7000000000000001,1,2,1,1,1
3,2,0.7000000000000001,2,3,3,2,2
4,2,0.7000000000000001,2,3,3,2,2
5,2,0.7000000000000001,2,3,3,2,2
6,2,0.7000000000000001,1,2,1,1,1
7,2,0.7000000000000001,2,3,3,2,2
8,2,0.7000000000000001,2,3,3,2,2
9,2,0.7000000000000001,0,4,1,1,1
10,2,0.7000000000000001,2,3,3,2,2
11,2,0.7000000000000001,2,3,3,2,2
12,2,0.7000000000000001,2,3,3,2,2
13,2,0.7000000000000001,2,3,3,2,2
14,2,0.7000000000000001,2,3,3,2,2
15,2,0.7000000000000001,2,3,3,2,2
16,2,0.7000000000000001,1,2,1,1,1
17,2,0.7000000000000001,2,3,3,2,2
18,2,0.7000000000000001,1,2,1,1,1
19,2,0.7000000000000001,1,2,1,1,1
20,2,0.7000000000000001,2,3,3,2,2
21,2,0.7000000000000001,2,3,3,2,2
22,2,0.7000000000000001,1,2,1,1,1
23,2,0.7000000000000001,1,2,1,1,1
24,2,0.7000000000000001,1,2,1,1,1
25,2,0.7000000000000001,2,3,3,2,2
26,2,0.7000000000000001,2,3,3,2,2
27,2,0.7000000000000001,2,3,3,2,2
28,2,0.7000000000000001,2,3,3,2,2
29,2,0.7000000000000001,2,3,3,2,2
30,2,0.7000000000000001,1,2,1,1,1
31,2,0.7000000000000001,1,2,1,1,1
32,2,0.7000000000000001,1,2,1,1,1
33,2,0.7000000000000001,2,3,3,2,2
34,2,0.7000000000000001,2,3,3,2,2
35,2,0.7000000000000001,2,3,3,2,2
36,2,0.7000000000000001,2,3,3,2,2
37,2,0.7000000000000001,2,3,3,2,2
38,2,0.7000000000000001,1,2,1,1,1
39,2,0.7000000000000001,1,2,1,1,1
40,2,0.7000000000000001,1,2,1,1,1
41,2,0.7000000000000001,2,3,3,2,2
42,2,0.7000000000000001,1,2,1,1,1
43,2,0.7000000000000001,1,2,1,1,1
44,2,0.7000000000000001,1,2,1,1,1
45,2,0.7000000000000001,2,3,3,2,2
46,2,0.7000000000000001,1,2,1,1,1
47,2,0.7000000000000001,2,3,3,2,2
48,2,0.7000000000000001,2,3,3,2,2
49,2,0.7000000000000001,2,3,3,2,2
50,2,0.7000000000000001,1,2,1,1,1
51,2,0.7000000000000001,2,3,3,2,2
52,2,0.7000000000000001,2,3,3,2,2
53,2,0.7000000000000001,2,3,3,2,2
54,2,0.7000000000000001,2,3,3,2,2
55,2,0.7000000000000001,2,3,3,2,2
56,2,0.7000000000000001,1,2,1,1,1
57,2,0.7000000000000001,2,3,3,2,2
